tweet_no,word,tag,ner
145,AMOooo,NNP,O
146,THE,DT,O
146,GAZETTE,NNP,O
146,RED,NNP,U-TRACK
147, ,_SP,O
147,What,WP,B-TRACK
147,You,PRP,I-TRACK
147,Wo,MD,I-TRACK
147,n't,RB,I-TRACK
147,Do,VB,I-TRACK
147,For,IN,I-TRACK
147,Love,NNP,L-TRACK
147, ,_SP,O
147,Bobby,NNP,O
147,Caldwell,NNP,O
148,quoi,NNP,B-TRACK
148,qu'il,NNP,I-TRACK
148,arrive,VB,L-TRACK
148, ,_SP,O
148,Sultan,NNP,O
149,I,PRP,B-TRACK
149,Am,VBP,I-TRACK
149,The,DT,I-TRACK
149,Resurrection,NN,L-TRACK
149,by,IN,O
149,The,DT,O
149,Stone,NNP,O
149,Roses,NNPS,O
149,on,IN,O
150, ,_SP,O
150,Madcon,NNP,O
150,Glow,NNP,U-TRACK
150,plays,VBZ,O
150,the,DT,O
151,The,DT,O
151,Real,JJ,O
151,Thing,NN,O
151,You,PRP,B-TRACK
151,To,IN,I-TRACK
151,Me,PRP,I-TRACK
151,Are,VBP,I-TRACK
151,Everything,NN,L-TRACK
152,Oy,NN,B-TRACK
152,vey,NN,L-TRACK
152, ,_SP,O
152,mac,NNP,O
152,miller,NNP,O
153,here,RB,B-TRACK
153,by,IN,I-TRACK
153,me,PRP,L-TRACK
153, ,_SP,O
153,3,CD,O
153,Doors,NNS,O
153,Down,RB,O
154,Wo,MD,B-TRACK
154,n't,RB,I-TRACK
154,Back,VB,I-TRACK
154,Down,RP,L-TRACK
154, ,_SP,O
154,Eminem,NNP,O
155,Soft,JJ,O
155,Cell,NN,O
155,Torch,NNP,U-TRACK
156,Lord,NNP,O
156,Tanamo,NNP,O
156,I,PRP,B-TRACK
156,'m,VBP,I-TRACK
156,In,IN,I-TRACK
156,The,DT,I-TRACK
156,Mood,NNP,I-TRACK
156,For,IN,I-TRACK
156,Ska,NNP,L-TRACK
157,The,DT,O
157,Cure,NNP,O
157,Let,VB,B-TRACK
157,'s,PRP,I-TRACK
157,Go,VB,I-TRACK
157,To,IN,I-TRACK
157,Bed,NN,L-TRACK
158, ,_SP,O
158,Booba,NNP,O
158, ,_SP,O
158,Caramel,NNP,U-TRACK
159,CHARLIE,NNP,B-TRACK
159,BROWN,NNP,L-TRACK
160,Give,VB,O
160,up,RP,O
160,the,DT,O
160,goodsJust,JJ,O
160,step,NN,O
160, ,_SP,O
160,Mobb,NNP,O
160,Deep,NNP,O
161,Jason,NNP,O
161,Mraz,NNP,O
161, ,_SP,O
161,I,PRP,B-TRACK
161,Wo,MD,I-TRACK
161,n't,RB,I-TRACK
161,Give,VB,I-TRACK
161,Up,RP,L-TRACK
162,Smoke,NNP,O
162,City,NNP,O
162, ,_SP,O
162,Underwater,NNP,B-TRACK
162,Love,NNP,L-TRACK
162,on,IN,O
163,Do,VBP,B-TRACK
163,n't,RB,I-TRACK
163,Stop,VB,I-TRACK
163,The,DT,I-TRACK
163,Music,NNP,L-TRACK
163,by,IN,O
164,Devadata,NNP,O
164, ,_SP,O
164,Timor,NNP,B-TRACK
164,Leste,NNP,L-TRACK
165,Do,VBP,B-TRACK
165,n't,RB,I-TRACK
165,judge,VB,I-TRACK
165,me,PRP,L-TRACK
165, ,_SP,O
165,Chris,NNP,O
165,Brown,NNP,O
166,Temptations,NNS,O
166,Law,NNP,B-TRACK
166,Of,IN,I-TRACK
166,The,DT,I-TRACK
166,Land,NN,L-TRACK
167, ,_SP,O
167,Adele,NNP,O
167,Rolling,NNP,B-TRACK
167,In,IN,I-TRACK
167,The,DT,I-TRACK
167,Deep,NNP,L-TRACK
167,Radio,NNP,O
167,TEDDY,NNP,O
167, ,_SP,O
167,In,IN,O
167,auf,NNP,O
167,878,CD,O
168,Assassin,NNP,O
168,Pull,NNP,B-TRACK
168,Up,RP,L-TRACK
169, ,_SP,O
169,snoop,NN,O
169,dogg,VBP,O
169,gin,NN,B-TRACK
169,and,CC,I-TRACK
169,juice,NN,L-TRACK
170, ,_SP,O
170,Sale,NNP,B-TRACK
170,El,NNP,I-TRACK
170,Sol,NNP,L-TRACK
170, ,_SP,O
170,Shakira,NNP,O
171,The,DT,O
171,Brilliant,NNP,O
171,Things,NNPS,O
171,Dance,NNP,U-TRACK
172,Two,CD,B-TRACK
172,Princes,NNP,L-TRACK
172, ,_SP,O
172,Spin,NNP,O
172,Doctors,NNS,O
173,ai,VBP,O
173,nt,RB,O
173,no,DT,O
173,other,JJ,O
173,niggas,NN,O
173,like,IN,O
173,youuuuu,NNS,O
173,You,PRP,B-TRACK
173,Da,NNP,I-TRACK
173,One,NNP,L-TRACK
174, ,_SP,O
174,Unheilig,NNP,O
174,Lichter,NNP,B-TRACK
174,der,NN,I-TRACK
174,Stadt,NNP,L-TRACK
174,Radio,NNP,O
174,TEDDY,NNP,O
174, ,_SP,O
174,In,IN,O
174,auf,NNP,O
174,1029,CD,O
175,Emilie,NNP,O
175,Autumn,NNP,O
175, ,_SP,O
175,Dead,NNP,B-TRACK
175,Is,VBZ,I-TRACK
175,The,DT,I-TRACK
175,New,NNP,I-TRACK
175,Alive,NNP,L-TRACK
176, ,_SP,O
176,Drops,NNS,B-TRACK
176,of,IN,I-TRACK
176,Jupiter,NNP,L-TRACK
176, ,_SP,O
176,Train,NNP,O
177,Rizzle,NNP,O
177,Kicks,NNP,O
177,Mama,NNP,B-TRACK
177,Do,VBP,I-TRACK
177,The,DT,I-TRACK
177,Hump,NNP,L-TRACK
178,Art,NNP,O
178,Brut,NNP,O
178,Formed,NNP,B-TRACK
178,A,NNP,I-TRACK
178,Band,NNP,L-TRACK
179,Manu,NNP,O
179,Gavassi,NNP,O
179, ,_SP,O
179,Garoto,NNP,B-TRACK
179,errado,VBZ,L-TRACK
179,','',O
180,Chic,NNP,O
180,Le,NNP,B-TRACK
180,Freak,NNP,L-TRACK
181,Phil,NNP,O
181,Collins,NNP,O
181, ,_SP,O
181,A,DT,B-TRACK
181,Groovy,JJ,I-TRACK
181,Kind,NNP,I-TRACK
181,Of,IN,I-TRACK
181,Love,NN,L-TRACK
182,crushcrushcrush,NN,U-TRACK
182,Paramore,NNP,O
183, ,_SP,O
183,My,PRP$,B-TRACK
183,Friend,NNP,L-TRACK
183,Vanness,NNP,O
183,Wu,NNP,O
184,Maxwell,NNP,O
184, ,_SP,O
184,This,DT,B-TRACK
184,Woman,NNP,I-TRACK
184,'s,POS,I-TRACK
184,Work,NN,L-TRACK
185,king,NN,B-TRACK
185,of,IN,I-TRACK
185,hearts,NNS,L-TRACK
185,Cassie,NNP,O
186,ether,NN,U-TRACK
186,nas,VB,O
187, ,_SP,O
187,The,DT,O
187,Weeknd,NNP,O
187, ,_SP,O
187,Thursday,NNP,U-TRACK
188,The,DT,O
188,Flatliners,NNP,O
188,Eulogy,NN,U-TRACK
189,Saint,NNP,O
189,Etienne,NNP,O
189,Nothing,NN,B-TRACK
189,Can,MD,I-TRACK
189,Stop,VB,I-TRACK
189,Us,PRP,L-TRACK
190,Houdini,NNP,U-TRACK
190, ,_SP,O
190,Foster,NNP,O
190,The,DT,O
190,People,NNS,O
191, ,_SP,O
191,Mark,NNP,O
191,Forster,NNP,O
191,Auf,NNP,B-TRACK
191,dem,JJ,I-TRACK
191,Weg,NNP,L-TRACK
191,Radio,NNP,O
191,TEDDY,NNP,O
191, ,_SP,O
191,In,IN,O
191,auf,NNP,O
191,917,CD,O
192,JLS,NNP,O
192,Proud,NNP,U-TRACK
193,You,PRP,O
193,Remind,VBP,O
193,MeUsherheheheold,NNP,O
193,times,NNS,O
193,classic,NN,O
194,James,NNP,O
194,Come,NNP,U-TRACK
194,Home,NN,O
195,Gorillaz,NNP,O
195, ,_SP,O
195,Feel,NNP,B-TRACK
195,Good,NNP,I-TRACK
195,Inc,NNP,L-TRACK
196,Usher,JJ,O
196, ,_SP,O
196,Numb,NNP,U-TRACK
197,Romeo,NNP,O
197,Santos,NNP,O
197, ,_SP,O
197,Mi,NNP,B-TRACK
197,Santa,NNP,L-TRACK
197,Me,NNP,O
197,encanta,JJ,O
197,esta,NNP,O
197,cancion,NN,O
198,come,VB,U-TRACK
198,home,RB,O
199, ,_SP,O
199,Fun,NN,O
199,feat,NN,O
199,Janelle,NNP,O
199,Monae,NNP,O
199,We,PRP,B-TRACK
199,Are,VBP,I-TRACK
199,Young,NNP,L-TRACK
199,BB,NNP,O
199,RADIO,NNP,O
199, ,_SP,O
199,In,IN,O
199,auf,NNP,O
199,1043,CD,O
200, ,_SP,O
200,Fugees,NNS,O
200,Killing,VBG,B-TRACK
200,Me,PRP,I-TRACK
200,Softly,RB,L-TRACK
200,spielt,VBD,O
200,die,VB,O
201,next,RB,O
201,too,RB,B-TRACK
201,close,JJ,L-TRACK
202,Loft,NNP,B-TRACK
202,Music,NNP,L-TRACK
202, ,_SP,O
202,The,DT,O
202,Weeknd,NNP,O
203,Coldplay,VB,O
203, ,_SP,O
203,Charlie,NNP,B-TRACK
203,Brown,NNP,L-TRACK
204,The,DT,O
204,Strokes,NNPS,O
204, ,_SP,O
204,Under,IN,B-TRACK
204,cover,NN,I-TRACK
204,of,IN,I-TRACK
204,darkness,NN,L-TRACK
205,Maria,NNP,O
205,Mena,NNP,O
205, ,_SP,O
205,Just,RB,B-TRACK
205,Hold,VB,I-TRACK
205,Me,PRP,L-TRACK
205,on,IN,O
206,Madonna,NNP,O
206,Like,IN,B-TRACK
206,A,DT,I-TRACK
206,Prayer,NN,L-TRACK
207, ,_SP,O
207,Kate,NNP,O
207,Yanai,NNP,O
207,Summer,NNP,B-TRACK
207,Dreaming,VBG,L-TRACK
207,Bacardi,NNP,O
207,Feeling,NNP,O
207,spielt,VBD,O
207,die,VB,O
208, ,_SP,O
208,Xavier,NNP,O
208,Naidoo,NNP,O
208,Bitte,NNP,O
208,hr,NN,O
208,nicht,NNP,O
208,auf,NNP,O
208,zu,NNP,O
208,Trumen,NNP,O
208,Radio,NNP,O
208,TEDDY,NNP,O
208, ,_SP,O
208,Macht,NNP,O
208,Spass,NNP,O
208, ,_SP,O
208,macht,NNP,O
208,schlau,NNP,O
209, ,_SP,O
209,Chris,NNP,O
209,Brown,NNP,O
209,Do,VBP,B-TRACK
209,n't,RB,I-TRACK
209,Wake,VB,I-TRACK
209,Me,PRP,I-TRACK
209,Up,RP,L-TRACK
209,spielt,VBD,O
209,die,VB,O
210,The,DT,O
210,Vaccines,NNPS,O
210,Post,NNP,O
210,Break,VB,O
210,Up,RP,O
210,Sex,NNP,O
210,Live,RB,O
210,At,IN,O
210,Reading,VBG,O
210,2011,CD,O
211,Isadora,NNP,B-TRACK
211,Duncan,NNP,L-TRACK
211, ,_SP,O
211,Burden,NNP,O
211,of,IN,O
211,a,DT,O
211,day,NN,O
212,point,NN,U-TRACK
212,slayer,NN,O
213,TLC,NNP,O
213, ,_SP,O
213,Creep,NNP,U-TRACK
214,The,DT,O
214,Rezillos,NNP,O
214,Top,NNP,B-TRACK
214,Of,IN,I-TRACK
214,The,DT,I-TRACK
214,Pops,NNPS,L-TRACK
214, ,_SP,O
214,100,CD,O
214,Club,NNP,O
214,2006,CD,O
215,I,PRP,B-TRACK
215,Do,VBP,I-TRACK
215,n't,RB,I-TRACK
215,Give,VB,I-TRACK
215,A,DT,L-TRACK
215, ,_SP,O
215,Madonna,NNP,O
215,feat,NN,O
215,Nicki,NNP,O
215,Minaj,NNP,O
216,Chris,NNP,O
216,Brown,NNP,O
216, ,_SP,O
216,Forever,RB,U-TRACK
217,Why,WRB,B-TRACK
217,I,PRP,I-TRACK
217,Love,VBP,I-TRACK
217,You,PRP,L-TRACK
217,Feat,NNP,O
217,Mr,NNP,O
217,Hudson,NNP,O
217,by,IN,O
217,Jay,NNP,O
217,Z,NNP,O
217,&,CC,O
217,Kanye,NNP,O
217,West,NNP,O
218, ,_SP,O
218,The,DT,O
218,Overtones,NNP,O
218,Gambling,NNP,B-TRACK
218,Man,NNP,L-TRACK
218,BB,NNP,O
218,RADIO,NNP,O
218, ,_SP,O
218,In,IN,O
218,auf,NNP,O
218,1075,CD,O
219,Bigbang,NNP,O
219,Fantastic,NNP,B-TRACK
219,Baby,NNP,L-TRACK
220,Damien,NNP,O
220,Rice,NNP,O
220, ,_SP,O
220,9,CD,B-TRACK
220,Crimes,NNS,L-TRACK
221,Ricky,NNP,O
221,Martin,NNP,O
221,feat,NN,O
221,Christina,NNP,O
221,Aguilera,NNP,O
221, ,_SP,O
221,Nobody,NNP,B-TRACK
221,Wants,VBZ,I-TRACK
221,To,TO,I-TRACK
221,Be,VB,I-TRACK
221,Lonely,JJ,L-TRACK
222,Switch,VB,O
222,I,PRP,B-TRACK
222,Still,RB,I-TRACK
222,Love,VBP,I-TRACK
222,You,PRP,L-TRACK
223, ,_SP,O
223,James,NNP,O
223,Blunt,NNP,O
223,Stay,VBP,B-TRACK
223,The,DT,I-TRACK
223,Night,NN,L-TRACK
224, ,_SP,O
224,Lady,NNP,O
224,Gaga,NNP,O
224,Alejandro,NNP,U-TRACK
225,Sultan,NNP,O
225, ,_SP,O
225,Badaboom,NNP,U-TRACK
226,The,DT,O
226,National,NNP,O
226, ,_SP,O
226,The,DT,B-TRACK
226,Rains,NNPS,I-TRACK
226,Of,IN,I-TRACK
226,Castamere,NNP,L-TRACK
227,mon,NNP,O
227,blunt,NNP,O
227,il,NNP,O
227,bouge,NNP,O
227,au,NNP,O
227,rythme,NNP,O
227,de,FW,O
227,la,NNP,O
227,musique,NN,O
227,The,DT,O
227,xx,CD,O
227, ,_SP,O
227,VCR,NNP,U-TRACK
228, ,_SP,O
228,Shakira,NNP,O
228,Gypsy,NNP,U-TRACK
228,BB,NNP,O
228,RADIO,NNP,O
228, ,_SP,O
228,xoxoxoxoxoxoxoxoxoxoxox,NNP,O
229,Barco,NNP,B-TRACK
229,do,VBP,I-TRACK
229,Amor,NNP,L-TRACK
229, ,_SP,O
229,Os,NNP,O
229,Atuais,NNP,O
230,Santigold,NNP,O
230,Disparate,NNP,B-TRACK
230,Youth,NNP,L-TRACK
231,Gametime,NNP,U-TRACK
231,Tony,NNP,O
231,Parker,NNP,O
232,like,IN,B-TRACK
232,this,DT,L-TRACK
232, ,_SP,O
232,Wonder,NN,O
232,Girls,NNS,O
233,Diamonds,NNS,U-TRACK
233, ,_SP,O
233,Rihanna,NNP,O
233,Cc,NNP,O
234, ,_SP,O
234,DIE,NN,O
234,FIRMA,NN,O
234,Die,VB,B-TRACK
234,eine,NN,I-TRACK
234,2005,CD,L-TRACK
234,Radio,NNP,O
234,TEDDY,NNP,O
234, ,_SP,O
234,In,IN,O
234,auf,NNP,O
234,902,CD,O
235,The,DT,O
235,Script,NNP,O
235,The,DT,B-TRACK
235,Man,NN,I-TRACK
235,Who,WP,I-TRACK
235,Ca,MD,I-TRACK
235,n't,RB,I-TRACK
235,Be,VB,I-TRACK
235,Moved,VBN,L-TRACK
236, ,_SP,O
236,Alphaville,NNP,O
236,Big,NNP,B-TRACK
236,In,IN,I-TRACK
236,Japan,NNP,L-TRACK
236,BB,NNP,O
236,RADIO,NNP,O
236, ,_SP,O
236,In,IN,O
236,auf,NNP,O
236,1021,CD,O
237, ,_SP,O
237,Katy,NNP,O
237,Perry,NNP,O
237,The,DT,B-TRACK
237,One,NN,I-TRACK
237,That,WDT,I-TRACK
237,Got,VBD,I-TRACK
237,Away,RB,L-TRACK
237,BB,NNP,O
237,RADIO,NNP,O
237, ,_SP,O
237,In,IN,O
237,auf,NNP,O
237,1075,CD,O
238,fm,NNP,O
238,static,NNP,O
238,tonight,NN,U-TRACK
239,New,NNP,O
239,Bomb,NNP,O
239,Turks,NNP,O
239, ,_SP,O
239,Jukebox,NNP,B-TRACK
239,Lean,NNP,L-TRACK
239, ,_SP,O
239,Sidekick,NNP,O
239,&,CC,O
239,7,CD,O
239,Years,NNS,O
239,Down,RB,O
239,India,NNP,O
239,Pale,NNP,O
239,Ale,NNP,O
239,IPA,NNP,O
240,All,DT,B-TRACK
240,Eyes,NNP,L-TRACK
240,Imagine,NNP,O
240,Dragons,NNS,O
241,Make,VB,B-TRACK
241,me,PRP,I-TRACK
241,proud,JJ,L-TRACK
241,drake,NN,O
242,Carly,RB,O
242,Simon,NNP,O
242,In,IN,B-TRACK
242,The,DT,I-TRACK
242,Wee,NNP,I-TRACK
242,Small,NNP,I-TRACK
242,Hours,NNS,I-TRACK
242,Of,IN,I-TRACK
242,The,DT,I-TRACK
242,Morning,NN,L-TRACK
243, ,_SP,O
243,Taio,NNP,O
243,Cruz,NNP,O
243,There,RB,B-TRACK
243,She,PRP,I-TRACK
243,Goes,VBZ,L-TRACK
243,BB,NNP,O
243,RADIO,NNP,O
243, ,_SP,O
243,In,IN,O
243,auf,NNP,O
243,1043,CD,O
244, ,_SP,O
244,Adele,NNP,O
244, ,_SP,O
244,Someone,NN,B-TRACK
244,Like,IN,I-TRACK
244,You,PRP,L-TRACK
245, ,_SP,O
245,Juli,NNP,O
245,Regen,NNP,B-TRACK
245,und,JJ,I-TRACK
245,Meer,NNP,L-TRACK
245,BB,NNP,O
245,RADIO,NNP,O
245, ,_SP,O
245,Voll,NNP,O
245,die,VBP,O
245,Vielfalt,NNP,O
246, ,_SP,O
246,Hurts,NNPS,O
246,Stay,VBP,U-TRACK
246,BB,NNP,O
246,RADIO,NNP,O
246, ,_SP,O
246,In,IN,O
246,auf,NNP,O
246,1021,CD,O
247,Here,RB,B-TRACK
247,Without,IN,I-TRACK
247,You,PRP,L-TRACK
247, ,_SP,O
247,3,CD,O
247,Doors,NNS,O
247,Down,RB,O
248,BAP,NNP,O
248, ,_SP,O
248,Warrior,NN,U-TRACK
249,Every,DT,B-TRACK
249,Girl,NN,I-TRACK
249,In,IN,I-TRACK
249,The,DT,I-TRACK
249,World,NNP,L-TRACK
249, ,_SP,O
249,Young,NNP,O
249,Money,NNP,O
249,Ma,NNP,O
249,mort,NN,O
249,dans,NNS,O
249,We,PRP,O
249,Are,VBP,O
249,Young,JJ,O
249,Money,NN,O
250,I,PRP,B-TRACK
250,Want,VBP,I-TRACK
250,To,TO,I-TRACK
250,Break,VB,I-TRACK
250,Free,NNP,L-TRACK
250, ,_SP,O
250,Queen,NNP,O
251, ,_SP,O
251,Amy,NNP,O
251,MacDonald,NNP,O
251,This,DT,B-TRACK
251,Is,VBZ,I-TRACK
251,The,DT,I-TRACK
251,Life,NNP,L-TRACK
251,BB,NNP,O
251,RADIO,NNP,O
251, ,_SP,O
251,In,IN,O
251,auf,NNP,O
251,1037,CD,O
252,I,PRP,B-TRACK
252,Wanna,NNP,I-TRACK
252,Go,VB,L-TRACK
252, ,_SP,O
252,Britney,NNP,O
252,Spears,NNPS,O
253,Que,NNP,B-TRACK
253,Je,NNP,I-TRACK
253,T'Aime,NNP,L-TRACK
253,par,NN,O
253,Johnny,NNP,O
253,Hallyday,NNP,O
253,sur,NN,O
253,Spotify,NNP,O
254, ,_SP,O
254,Roger,NNP,O
254,Cicero,NNP,O
254,Frauen,NNP,B-TRACK
254,regier'n,NNP,I-TRACK
254,die,VBP,I-TRACK
254,Welt,NNP,L-TRACK
254,Radio,NNP,O
254,TEDDY,NNP,O
254, ,_SP,O
254,In,IN,O
254,auf,NNP,O
254,1029,CD,O
255,Step,VB,U-TRACK
255, ,_SP,O
255,KARA,NNS,O
256, ,_SP,O
256,Meek,NNP,O
256,Mill,NNP,O
256,feat,NN,O
256,Rick,NNP,O
256,Ross,NNP,O
256, ,_SP,O
256,Black,NNP,B-TRACK
256,Magic,NNP,L-TRACK
257, ,_SP,O
257,Klee,NNP,O
257,Weil,NNP,B-TRACK
257,es,IN,I-TRACK
257,Liebe,NNP,I-TRACK
257,ist,NN,L-TRACK
257,Radio,NNP,O
257,TEDDY,NNP,O
257, ,_SP,O
257,In,IN,O
257,auf,NNP,O
257,917,CD,O
258,Take,VB,B-TRACK
258,You,PRP,I-TRACK
258,down,RP,L-TRACK
258, ,_SP,O
258,Chris,NNP,O
258,brown,NNP,O
259, ,_SP,O
259,Glasperlenspiel,NNP,O
259,Freundschaft,NNP,U-TRACK
259,Radio,NNP,O
259,TEDDY,NNP,O
260, ,_SP,O
260,New,NNP,O
260,Order,NNP,O
260,Blue,NNP,B-TRACK
260,Monday,NNP,L-TRACK
260,',POS,O
260,88,CD,O
260,BB,NN,O
260,RADIO,NNP,O
261, ,_SP,O
261,Cody,NNP,O
261,simpson,NN,O
261, ,_SP,O
261,Angel,NNP,U-TRACK
262,ruang,NNP,B-TRACK
262,rindu,NNP,L-TRACK
262,letto,NN,O
263,Young,NNP,U-TRACK
263, ,_SP,O
263,Tulisa,NNP,O
264,you,PRP,B-TRACK
264,remind,VBP,I-TRACK
264,me,PRP,L-TRACK
264,Usher,JJ,O
265,The,DT,O
265,Maccabees,NNPS,O
265,Pelican,NNP,U-TRACK
266,Manic,NNP,O
266,Street,NNP,O
266,Preachers,NNPS,O
266,This,DT,B-TRACK
266,Is,VBZ,I-TRACK
266,The,DT,I-TRACK
266,Day,NN,L-TRACK
267,Gabriella,NNP,O
267,Cilmi,NNP,O
267,Warm,NNP,B-TRACK
267,This,DT,I-TRACK
267,Winter,NN,L-TRACK
268,Deluxe,NNP,O
268,Ver,NNP,B-TRACK
268,En,NNP,I-TRACK
268,La,NNP,I-TRACK
268,Oscuridad,NNP,L-TRACK
268,Con,NNP,O
268,Miguel,NNP,O
268,Rivera,NNP,O
268,en,FW,O
269, ,_SP,O
269,Fun,NN,O
269,feat,NN,O
269,Janelle,NNP,O
269,Monae,NNP,O
269,We,PRP,B-TRACK
269,Are,VBP,I-TRACK
269,Young,NNP,L-TRACK
269,BB,NNP,O
269,RADIO,NNP,O
269, ,_SP,O
269,In,IN,O
269,auf,NNP,O
269,954,CD,O
270, ,_SP,O
270,Alexander,NNP,O
270,Knappe,NNP,O
270,Weil,NNP,B-TRACK
270,ich,NN,I-TRACK
270,wieder,NN,I-TRACK
270,zu,NN,I-TRACK
270,Hause,NNP,I-TRACK
270,bin,NN,L-TRACK
270,BB,NNP,O
270,RADIO,NNP,O
270, ,_SP,O
270,In,IN,O
270,auf,NNP,O
270,1075,CD,O
271,Nada,NNP,B-TRACK
271,pra,NNP,I-TRACK
271,mim,NNP,L-TRACK
271,Ana,NNP,O
271,Carolina,NNP,O
272,Tyga,NNP,O
272, ,_SP,O
272,Rack,NNP,B-TRACK
272,City,NNP,L-TRACK
273, ,_SP,O
273,The,DT,O
273,Black,NNP,O
273,Eyed,NNP,O
273,Peas,NNP,O
273,Just,RB,B-TRACK
273,Ca,MD,I-TRACK
273,n't,RB,I-TRACK
273,Get,VB,I-TRACK
273,Enough,JJ,L-TRACK
273,BB,NN,O
273,RADIO,NN,O
273, ,_SP,O
273,In,IN,O
273,auf,NNP,O
273,1043,CD,O
274,Michael,NNP,O
274,Jackson,NNP,O
274, ,_SP,O
274,Billie,NNP,B-TRACK
274,Jean,NNP,L-TRACK
275,Linkin,NNP,O
275,Park,NNP,O
275, ,_SP,O
275,New,NNP,B-TRACK
275,Divide,NNP,L-TRACK
275,by,IN,O
276,Pulp,NNP,O
276,Common,NNP,B-TRACK
276,People,NNS,L-TRACK
277, ,_SP,O
277,Nature,NN,B-TRACK
277,Feels,VBZ,L-TRACK
277,Frank,NNP,O
277,Ocean,NNP,O
278,The,DT,O
278,4,CD,O
278,Skins,NNS,O
278, ,_SP,O
278,Thanks,NNS,B-TRACK
278,For,IN,I-TRACK
278,The,DT,I-TRACK
278,Memories,NNS,L-TRACK
279,Tom,NNP,O
279,Vek,NNP,O
279, ,_SP,O
279,Someone,NN,B-TRACK
279,Loves,VBZ,I-TRACK
279,You,PRP,L-TRACK
280,Down,IN,U-TRACK
280, ,_SP,O
280,Jason,NNP,O
280,Walker,NNP,O
281,Cee,NNP,O
281,Lo,NNP,O
281,Green,NNP,O
281,Bright,NNP,B-TRACK
281,Lights,NNPS,I-TRACK
281,Bigger,JJR,I-TRACK
281,City,NN,L-TRACK
282,She,PRP,B-TRACK
282,'s,VBZ,I-TRACK
282,got,VBN,I-TRACK
282,a,DT,I-TRACK
282,boyfriend,NN,I-TRACK
282,now,RB,L-TRACK
282,Boys,NNS,O
282,like,IN,O
282,girls,NNS,O
283,lauryn,NNP,O
283,hill,NNP,O
283,ex,NNP,B-TRACK
283,factor,NN,L-TRACK
284, ,_SP,O
284,Milow,NNP,O
284,You,PRP,B-TRACK
284,Do,VBP,I-TRACK
284,n't,RB,I-TRACK
284,Know,VB,L-TRACK
285,monica,NNP,O
285, ,_SP,O
285,for,IN,B-TRACK
285,you,PRP,I-TRACK
285,i,PRP,I-TRACK
285,will,MD,L-TRACK
286,Castle,NNP,B-TRACK
286,of,IN,I-TRACK
286,Glass,NNP,L-TRACK
286,Linkin,NNP,O
286,park,NN,O
287,wide,RB,B-TRACK
287,awake,JJ,L-TRACK
287, ,_SP,O
287,katy,NNP,O
287,perry,NNP,O
288, ,_SP,O
288,Kris,NNP,O
288,feat,NN,O
288,Dante,NNP,O
288,Thomas,NNP,O
288,Diese,NNP,B-TRACK
288,Tage,NNP,L-TRACK
288,Radio,NNP,O
288,TEDDY,NNP,O
289,Jimmy,NNP,O
289,Eat,NNP,O
289,World,NNP,O
289, ,_SP,O
289,Drugs,NNS,B-TRACK
289,Or,CC,I-TRACK
289,Me,PRP,L-TRACK
289,JEW,NNP,O
290, ,_SP,O
290,Inevitable,NNP,U-TRACK
290, ,_SP,O
290,Shakira,NNP,O
291,the,DT,B-TRACK
291,shape,NN,L-TRACK
291, ,_SP,O
291,slipknot,RB,O
292,Down,RB,B-TRACK
292,&,CC,I-TRACK
292,Out,NNP,L-TRACK
292, ,_SP,O
292,Kid,NNP,O
292,CuDi,NNP,O
293, ,_SP,O
293,Lasgo,NNP,O
293,Something,NN,U-TRACK
293,BB,NNP,O
293,RADIO,NNP,O
293, ,_SP,O
293,In,IN,O
293,auf,NNP,O
293,1037,CD,O
294,Seringai,NNP,O
294, ,_SP,O
294,Skeptikal,NNP,U-TRACK
295, ,_SP,O
295,Miss,NNP,O
295,May,NNP,O
295,I,PRP,O
295, ,_SP,O
295,Relentless,JJ,B-TRACK
295,Chaos,NNP,L-TRACK
296, ,_SP,O
296,Kris,NNP,O
296,feat,NN,O
296,Dante,NNP,O
296,Thomas,NNP,O
296,Diese,NNP,B-TRACK
296,Tage,NNP,L-TRACK
296,Radio,NNP,O
296,TEDDY,NNP,O
296, ,_SP,O
296,In,IN,O
296,auf,NNP,O
296,1029,CD,O
297,The,DT,O
297,Rolling,NNP,O
297,Stones,NNPS,O
297,Little,NNP,B-TRACK
297,Red,NNP,I-TRACK
297,Rooster,NNP,L-TRACK
298,ma,NNP,B-TRACK
298,souffrance,NN,L-TRACK
298, ,_SP,O
298,Diam,NNP,O
298,'s,POS,O
299, ,_SP,O
299,Die,VB,O
299,Fantastischen,NNP,O
299,Vier,NNP,O
299,Sie,NNP,B-TRACK
299,ist,NN,I-TRACK
299,weg,NN,L-TRACK
299,Radio,NNP,O
299,TEDDY,NNP,O
299, ,_SP,O
299,In,IN,O
299,auf,NNP,O
299,917,CD,O
300,Bruce,NNP,O
300,Springsteen,NNP,O
300,We,PRP,B-TRACK
300,Take,VBP,I-TRACK
300,Care,NNP,I-TRACK
300,Of,IN,I-TRACK
300,Our,PRP$,I-TRACK
300,Own,JJ,L-TRACK
301,Fences,NNPS,U-TRACK
301,Phoenix,NNP,O
302,Adele,NNP,O
302, ,_SP,O
302,Hiding,VBG,B-TRACK
302,My,PRP$,I-TRACK
302,Heart,NN,L-TRACK
303, ,_SP,O
303,Europe,NNP,O
303,The,DT,B-TRACK
303,Final,NNP,I-TRACK
303,Countdown,NNP,L-TRACK
303,BB,NN,O
303,RADIO,NNP,O
