tweet_no,word,tag,ner
151,Thing,NN,L-ARTIST
151,You,PRP,O
151,To,IN,O
151,Me,PRP,O
151,Are,VBP,O
151,Everything,NN,O
152,Oy,NN,O
152,vey,NN,O
152, ,_SP,O
152,mac,NNP,B-ARTIST
152,miller,NNP,L-ARTIST
153,here,RB,O
153,by,IN,O
153,me,PRP,O
153, ,_SP,O
153,3,CD,B-ARTIST
153,Doors,NNS,I-ARTIST
153,Down,RB,L-ARTIST
154,Wo,MD,O
154,n't,RB,O
154,Back,VB,O
154,Down,RP,O
154, ,_SP,O
154,Eminem,NNP,U-ARTIST
155,Soft,JJ,B-ARTIST
155,Cell,NN,L-ARTIST
155,Torch,NNP,O
156,Lord,NNP,B-ARTIST
156,Tanamo,NNP,L-ARTIST
156,I,PRP,O
156,'m,VBP,O
156,In,IN,O
156,The,DT,O
156,Mood,NNP,O
156,For,IN,O
156,Ska,NNP,O
157,The,DT,B-ARTIST
157,Cure,NNP,L-ARTIST
157,Let,VB,O
157,'s,PRP,O
157,Go,VB,O
157,To,IN,O
157,Bed,NN,O
158, ,_SP,O
158,Booba,NNP,U-ARTIST
158, ,_SP,O
158,Caramel,NNP,O
159,CHARLIE,NNP,O
159,BROWN,NNP,O
160,Give,VB,O
160,up,RP,O
160,the,DT,O
160,goodsJust,JJ,O
160,step,NN,O
160, ,_SP,O
160,Mobb,NNP,B-ARTIST
160,Deep,NNP,L-ARTIST
161,Jason,NNP,B-ARTIST
161,Mraz,NNP,L-ARTIST
161, ,_SP,O
161,I,PRP,O
161,Wo,MD,O
161,n't,RB,O
161,Give,VB,O
161,Up,RP,O
162,Smoke,NNP,B-ARTIST
162,City,NNP,L-ARTIST
162, ,_SP,O
162,Underwater,NNP,O
162,Love,NNP,O
162,on,IN,O
163,Do,VBP,B-ARTIST
163,n't,RB,I-ARTIST
163,Stop,VB,L-ARTIST
163,The,DT,O
163,Music,NNP,O
163,by,IN,O
164,Devadata,NNP,U-ARTIST
164, ,_SP,O
164,Timor,NNP,O
164,Leste,NNP,O
165,Do,VBP,O
165,n't,RB,O
165,judge,VB,O
165,me,PRP,O
165, ,_SP,O
165,Chris,NNP,B-ARTIST
165,Brown,NNP,L-ARTIST
166,Temptations,NNS,U-ARTIST
166,Law,NNP,O
166,Of,IN,O
166,The,DT,O
166,Land,NN,O
167, ,_SP,O
167,Adele,NNP,U-ARTIST
167,Rolling,NNP,O
167,In,IN,O
167,The,DT,O
167,Deep,NNP,O
167,Radio,NNP,O
167,TEDDY,NNP,O
167, ,_SP,O
167,In,IN,O
167,auf,NNP,O
167,878,CD,O
168,Assassin,NNP,O
168,Pull,NNP,O
168,Up,RP,O
169, ,_SP,O
169,snoop,NN,U-ARTIST
169,dogg,VBP,O
169,gin,NN,O
169,and,CC,O
169,juice,NN,O
170, ,_SP,O
170,Sale,NNP,O
170,El,NNP,O
170,Sol,NNP,O
170, ,_SP,O
170,Shakira,NNP,U-ARTIST
171,The,DT,B-ARTIST
171,Brilliant,NNP,I-ARTIST
171,Things,NNPS,L-ARTIST
171,Dance,NNP,O
172,Two,CD,O
172,Princes,NNP,O
172, ,_SP,O
172,Spin,NNP,B-ARTIST
172,Doctors,NNS,L-ARTIST
173,ai,VBP,O
173,nt,RB,O
173,no,DT,O
173,other,JJ,O
173,niggas,NN,O
173,like,IN,O
173,youuuuu,NNS,O
173,You,PRP,O
173,Da,NNP,O
173,One,NNP,O
174, ,_SP,O
174,Unheilig,NNP,U-ARTIST
174,Lichter,NNP,O
174,der,NN,O
174,Stadt,NNP,O
174,Radio,NNP,O
174,TEDDY,NNP,O
174, ,_SP,O
174,In,IN,O
174,auf,NNP,O
174,1029,CD,O
175,Emilie,NNP,B-ARTIST
175,Autumn,NNP,L-ARTIST
175, ,_SP,O
175,Dead,NNP,O
175,Is,VBZ,O
175,The,DT,O
175,New,NNP,O
175,Alive,NNP,O
176, ,_SP,O
176,Drops,NNS,O
176,of,IN,O
176,Jupiter,NNP,O
176, ,_SP,O
176,Train,NNP,U-ARTIST
177,Rizzle,NNP,B-ARTIST
177,Kicks,NNP,L-ARTIST
177,Mama,NNP,O
177,Do,VBP,O
177,The,DT,O
177,Hump,NNP,O
178,Art,NNP,B-ARTIST
178,Brut,NNP,L-ARTIST
178,Formed,NNP,O
178,A,NNP,O
178,Band,NNP,O
179,Manu,NNP,B-ARTIST
179,Gavassi,NNP,L-ARTIST
179, ,_SP,O
179,Garoto,NNP,O
179,errado,VBZ,O
179,','',O
180,Chic,NNP,U-ARTIST
180,Le,NNP,O
180,Freak,NNP,O
181,Phil,NNP,U-ARTIST
181,Collins,NNP,O
181, ,_SP,O
181,A,DT,O
181,Groovy,JJ,O
181,Kind,NNP,O
181,Of,IN,O
181,Love,NN,O
182,crushcrushcrush,NN,O
182,Paramore,NNP,U-ARTIST
183, ,_SP,O
183,My,PRP$,O
183,Friend,NNP,O
183,Vanness,NNP,B-ARTIST
183,Wu,NNP,L-ARTIST
184,Maxwell,NNP,U-ARTIST
184, ,_SP,O
184,This,DT,O
184,Woman,NNP,O
184,'s,POS,O
184,Work,NN,O
185,king,NN,O
185,of,IN,O
185,hearts,NNS,O
185,Cassie,NNP,U-ARTIST
186,ether,NN,O
186,nas,VB,U-ARTIST
187, ,_SP,O
187,The,DT,B-ARTIST
187,Weeknd,NNP,L-ARTIST
187, ,_SP,O
187,Thursday,NNP,O
188,The,DT,B-ARTIST
188,Flatliners,NNP,L-ARTIST
188,Eulogy,NN,O
189,Saint,NNP,B-ARTIST
189,Etienne,NNP,L-ARTIST
189,Nothing,NN,O
189,Can,MD,O
189,Stop,VB,O
189,Us,PRP,O
190,Houdini,NNP,O
190, ,_SP,O
190,Foster,NNP,B-ARTIST
190,The,DT,I-ARTIST
190,People,NNS,L-ARTIST
191, ,_SP,O
191,Mark,NNP,B-ARTIST
191,Forster,NNP,L-ARTIST
191,Auf,NNP,O
191,dem,JJ,O
191,Weg,NNP,O
191,Radio,NNP,O
191,TEDDY,NNP,O
191, ,_SP,O
191,In,IN,O
191,auf,NNP,O
191,917,CD,O
192,JLS,NNP,U-ARTIST
192,Proud,NNP,O
193,You,PRP,O
193,Remind,VBP,O
193,MeUsherheheheold,NNP,O
193,times,NNS,O
193,classic,NN,O
194,James,NNP,O
194,Come,NNP,O
194,Home,NN,U-ARTIST
195,Gorillaz,NNP,U-ARTIST
195, ,_SP,O
195,Feel,NNP,O
195,Good,NNP,O
195,Inc,NNP,O
196,Usher,JJ,U-ARTIST
196, ,_SP,O
196,Numb,NNP,O
197,Romeo,NNP,B-ARTIST
197,Santos,NNP,L-ARTIST
197, ,_SP,O
197,Mi,NNP,O
197,Santa,NNP,O
197,Me,NNP,O
197,encanta,JJ,O
197,esta,NNP,O
197,cancion,NN,O
198,come,VB,O
198,home,RB,U-ARTIST
199, ,_SP,O
199,Fun,NN,U-ARTIST
199,feat,NN,O
199,Janelle,NNP,O
199,Monae,NNP,O
199,We,PRP,O
199,Are,VBP,O
199,Young,NNP,O
199,BB,NNP,O
199,RADIO,NNP,O
199, ,_SP,O
199,In,IN,O
199,auf,NNP,O
199,1043,CD,O
200, ,_SP,O
200,Fugees,NNS,U-ARTIST
200,Killing,VBG,O
200,Me,PRP,O
200,Softly,RB,O
200,spielt,VBD,O
200,die,VB,O
201,next,RB,U-ARTIST
201,too,RB,O
201,close,JJ,O
202,Loft,NNP,O
202,Music,NNP,O
202, ,_SP,O
202,The,DT,B-ARTIST
202,Weeknd,NNP,L-ARTIST
203,Coldplay,VB,U-ARTIST
203, ,_SP,O
203,Charlie,NNP,O
203,Brown,NNP,O
204,The,DT,B-ARTIST
204,Strokes,NNPS,L-ARTIST
204, ,_SP,O
204,Under,IN,O
204,cover,NN,O
204,of,IN,O
204,darkness,NN,O
205,Maria,NNP,B-ARTIST
205,Mena,NNP,L-ARTIST
205, ,_SP,O
205,Just,RB,O
205,Hold,VB,O
205,Me,PRP,O
205,on,IN,O
206,Madonna,NNP,U-ARTIST
206,Like,IN,O
206,A,DT,O
206,Prayer,NN,O
207, ,_SP,O
207,Kate,NNP,B-ARTIST
207,Yanai,NNP,L-ARTIST
207,Summer,NNP,O
207,Dreaming,VBG,O
207,Bacardi,NNP,O
207,Feeling,NNP,O
207,spielt,VBD,O
207,die,VB,O
208, ,_SP,O
208,Xavier,NNP,B-ARTIST
208,Naidoo,NNP,L-ARTIST
208,Bitte,NNP,O
208,hr,NN,O
208,nicht,NNP,O
208,auf,NNP,O
208,zu,NNP,O
208,Trumen,NNP,O
208,Radio,NNP,O
208,TEDDY,NNP,O
208, ,_SP,O
208,Macht,NNP,O
208,Spass,NNP,O
208, ,_SP,O
208,macht,NNP,O
208,schlau,NNP,O
209, ,_SP,O
209,Chris,NNP,B-ARTIST
209,Brown,NNP,L-ARTIST
209,Do,VBP,O
209,n't,RB,O
209,Wake,VB,O
209,Me,PRP,O
209,Up,RP,O
209,spielt,VBD,O
209,die,VB,O
210,The,DT,B-ARTIST
210,Vaccines,NNPS,L-ARTIST
210,Post,NNP,O
210,Break,VB,O
210,Up,RP,O
210,Sex,NNP,O
210,Live,RB,O
210,At,IN,O
210,Reading,VBG,O
210,2011,CD,O
211,Isadora,NNP,O
211,Duncan,NNP,O
211, ,_SP,O
211,Burden,NNP,B-ARTIST
211,of,IN,I-ARTIST
211,a,DT,I-ARTIST
211,day,NN,L-ARTIST
212,point,NN,O
212,slayer,NN,U-ARTIST
213,TLC,NNP,U-ARTIST
213, ,_SP,O
213,Creep,NNP,O
214,The,DT,B-ARTIST
214,Rezillos,NNP,L-ARTIST
214,Top,NNP,O
214,Of,IN,O
214,The,DT,O
214,Pops,NNPS,O
214, ,_SP,O
214,100,CD,O
214,Club,NNP,O
214,2006,CD,O
215,I,PRP,O
215,Do,VBP,O
215,n't,RB,O
215,Give,VB,O
215,A,DT,O
215, ,_SP,O
215,Madonna,NNP,U-ARTIST
215,feat,NN,O
215,Nicki,NNP,O
215,Minaj,NNP,O
216,Chris,NNP,B-ARTIST
216,Brown,NNP,L-ARTIST
216, ,_SP,O
216,Forever,RB,O
217,Why,WRB,O
217,I,PRP,O
217,Love,VBP,O
217,You,PRP,O
217,Feat,NNP,O
217,Mr,NNP,B-ARTIST
217,Hudson,NNP,L-ARTIST
217,by,IN,O
217,Jay,NNP,O
217,Z,NNP,O
217,&,CC,O
217,Kanye,NNP,O
217,West,NNP,O
218, ,_SP,O
218,The,DT,B-ARTIST
218,Overtones,NNP,L-ARTIST
218,Gambling,NNP,O
218,Man,NNP,O
218,BB,NNP,O
218,RADIO,NNP,O
218, ,_SP,O
218,In,IN,O
218,auf,NNP,O
218,1075,CD,O
219,Bigbang,NNP,U-ARTIST
219,Fantastic,NNP,O
219,Baby,NNP,O
220,Damien,NNP,B-ARTIST
220,Rice,NNP,L-ARTIST
220, ,_SP,O
220,9,CD,O
220,Crimes,NNS,O
221,Ricky,NNP,O
221,Martin,NNP,O
221,feat,NN,O
221,Christina,NNP,B-ARTIST
221,Aguilera,NNP,L-ARTIST
221, ,_SP,O
221,Nobody,NNP,O
221,Wants,VBZ,O
221,To,TO,O
221,Be,VB,O
221,Lonely,JJ,O
222,Switch,VB,U-ARTIST
222,I,PRP,O
222,Still,RB,O
222,Love,VBP,O
222,You,PRP,O
223, ,_SP,O
223,James,NNP,B-ARTIST
223,Blunt,NNP,L-ARTIST
223,Stay,VBP,O
223,The,DT,O
223,Night,NN,O
224, ,_SP,O
224,Lady,NNP,B-ARTIST
224,Gaga,NNP,L-ARTIST
224,Alejandro,NNP,O
225,Sultan,NNP,U-ARTIST
225, ,_SP,O
225,Badaboom,NNP,O
226,The,DT,B-ARTIST
226,National,NNP,L-ARTIST
226, ,_SP,O
226,The,DT,O
226,Rains,NNPS,O
226,Of,IN,O
226,Castamere,NNP,O
227,mon,NNP,O
227,blunt,NNP,O
227,il,NNP,O
227,bouge,NNP,O
227,au,NNP,O
227,rythme,NNP,O
227,de,FW,O
227,la,NNP,O
227,musique,NN,O
227,The,DT,B-ARTIST
227,xx,CD,L-ARTIST
227, ,_SP,O
227,VCR,NNP,O
228, ,_SP,O
228,Shakira,NNP,U-ARTIST
228,Gypsy,NNP,O
228,BB,NNP,O
228,RADIO,NNP,O
228, ,_SP,O
228,xoxoxoxoxoxoxoxoxoxoxox,NNP,O
229,Barco,NNP,O
229,do,VBP,O
229,Amor,NNP,O
229, ,_SP,O
229,Os,NNP,B-ARTIST
229,Atuais,NNP,L-ARTIST
230,Santigold,NNP,U-ARTIST
230,Disparate,NNP,O
230,Youth,NNP,O
231,Gametime,NNP,O
231,Tony,NNP,B-ARTIST
231,Parker,NNP,L-ARTIST
232,like,IN,O
232,this,DT,O
232, ,_SP,O
232,Wonder,NN,B-ARTIST
232,Girls,NNS,L-ARTIST
233,Diamonds,NNS,O
233, ,_SP,O
233,Rihanna,NNP,U-ARTIST
233,Cc,NNP,O
234, ,_SP,O
234,DIE,NN,B-ARTIST
234,FIRMA,NN,L-ARTIST
234,Die,VB,O
234,eine,NN,O
234,2005,CD,O
234,Radio,NNP,O
234,TEDDY,NNP,O
234, ,_SP,O
234,In,IN,O
234,auf,NNP,O
234,902,CD,O
235,The,DT,B-ARTIST
235,Script,NNP,L-ARTIST
235,The,DT,O
235,Man,NN,O
235,Who,WP,O
235,Ca,MD,O
235,n't,RB,O
235,Be,VB,O
235,Moved,VBN,O
236, ,_SP,O
236,Alphaville,NNP,U-ARTIST
236,Big,NNP,O
236,In,IN,O
236,Japan,NNP,O
236,BB,NNP,O
236,RADIO,NNP,O
236, ,_SP,O
236,In,IN,O
236,auf,NNP,O
236,1021,CD,O
237, ,_SP,O
237,Katy,NNP,B-ARTIST
237,Perry,NNP,L-ARTIST
237,The,DT,O
237,One,NN,O
237,That,WDT,O
237,Got,VBD,O
237,Away,RB,O
237,BB,NNP,O
237,RADIO,NNP,O
237, ,_SP,O
237,In,IN,O
237,auf,NNP,O
237,1075,CD,O
238,fm,NNP,B-ARTIST
238,static,NNP,L-ARTIST
238,tonight,NN,O
239,New,NNP,B-ARTIST
239,Bomb,NNP,I-ARTIST
239,Turks,NNP,L-ARTIST
239, ,_SP,O
239,Jukebox,NNP,O
239,Lean,NNP,O
239, ,_SP,O
239,Sidekick,NNP,O
239,&,CC,O
239,7,CD,O
239,Years,NNS,O
239,Down,RB,O
239,India,NNP,O
239,Pale,NNP,O
239,Ale,NNP,O
239,IPA,NNP,O
240,All,DT,O
240,Eyes,NNP,O
240,Imagine,NNP,B-ARTIST
240,Dragons,NNS,L-ARTIST
241,Make,VB,O
241,me,PRP,O
241,proud,JJ,O
241,drake,NN,U-ARTIST
242,Carly,RB,U-ARTIST
242,Simon,NNP,O
242,In,IN,O
242,The,DT,O
242,Wee,NNP,O
242,Small,NNP,O
242,Hours,NNS,O
242,Of,IN,O
242,The,DT,O
242,Morning,NN,O
243, ,_SP,O
243,Taio,NNP,B-ARTIST
243,Cruz,NNP,L-ARTIST
243,There,RB,O
243,She,PRP,O
243,Goes,VBZ,O
243,BB,NNP,O
243,RADIO,NNP,O
243, ,_SP,O
243,In,IN,O
243,auf,NNP,O
243,1043,CD,O
244, ,_SP,O
244,Adele,NNP,U-ARTIST
244, ,_SP,O
244,Someone,NN,O
244,Like,IN,O
244,You,PRP,O
245, ,_SP,O
245,Juli,NNP,U-ARTIST
245,Regen,NNP,O
245,und,JJ,O
245,Meer,NNP,O
245,BB,NNP,O
245,RADIO,NNP,O
245, ,_SP,O
245,Voll,NNP,O
245,die,VBP,O
245,Vielfalt,NNP,O
246, ,_SP,O
246,Hurts,NNPS,U-ARTIST
246,Stay,VBP,O
246,BB,NNP,O
246,RADIO,NNP,O
246, ,_SP,O
246,In,IN,O
246,auf,NNP,O
246,1021,CD,O
247,Here,RB,O
247,Without,IN,O
247,You,PRP,O
247, ,_SP,O
247,3,CD,B-ARTIST
247,Doors,NNS,I-ARTIST
247,Down,RB,L-ARTIST
248,BAP,NNP,O
248, ,_SP,O
248,Warrior,NN,O
249,Every,DT,O
249,Girl,NN,O
249,In,IN,O
249,The,DT,O
249,World,NNP,O
249, ,_SP,O
249,Young,NNP,O
249,Money,NNP,O
249,Ma,NNP,O
249,mort,NN,O
249,dans,NNS,O
249,We,PRP,O
249,Are,VBP,O
249,Young,JJ,B-ARTIST
249,Money,NN,L-ARTIST
250,I,PRP,O
250,Want,VBP,O
250,To,TO,O
250,Break,VB,O
250,Free,NNP,O
250, ,_SP,O
250,Queen,NNP,U-ARTIST
251, ,_SP,O
251,Amy,NNP,B-ARTIST
251,MacDonald,NNP,L-ARTIST
251,This,DT,O
251,Is,VBZ,O
251,The,DT,O
251,Life,NNP,O
251,BB,NNP,O
251,RADIO,NNP,O
251, ,_SP,O
251,In,IN,O
251,auf,NNP,O
251,1037,CD,O
252,I,PRP,O
252,Wanna,NNP,O
252,Go,VB,O
252, ,_SP,O
252,Britney,NNP,B-ARTIST
252,Spears,NNPS,L-ARTIST
253,Que,NNP,O
253,Je,NNP,O
253,T'Aime,NNP,O
253,par,NN,O
253,Johnny,NNP,B-ARTIST
253,Hallyday,NNP,L-ARTIST
253,sur,NN,O
253,Spotify,NNP,O
254, ,_SP,O
254,Roger,NNP,B-ARTIST
254,Cicero,NNP,L-ARTIST
254,Frauen,NNP,O
254,regier'n,NNP,O
254,die,VBP,O
254,Welt,NNP,O
254,Radio,NNP,O
254,TEDDY,NNP,O
254, ,_SP,O
254,In,IN,O
254,auf,NNP,O
254,1029,CD,O
255,Step,VB,O
255, ,_SP,O
255,KARA,NNS,U-ARTIST
256, ,_SP,O
256,Meek,NNP,O
256,Mill,NNP,O
256,feat,NN,O
256,Rick,NNP,B-ARTIST
256,Ross,NNP,L-ARTIST
256, ,_SP,O
256,Black,NNP,O
256,Magic,NNP,O
257, ,_SP,O
257,Klee,NNP,U-ARTIST
257,Weil,NNP,O
257,es,IN,O
257,Liebe,NNP,O
257,ist,NN,O
257,Radio,NNP,O
257,TEDDY,NNP,O
257, ,_SP,O
257,In,IN,O
257,auf,NNP,O
257,917,CD,O
258,Take,VB,O
258,You,PRP,O
258,down,RP,O
258, ,_SP,O
258,Chris,NNP,B-ARTIST
258,brown,NNP,L-ARTIST
259, ,_SP,O
259,Glasperlenspiel,NNP,U-ARTIST
259,Freundschaft,NNP,O
259,Radio,NNP,O
259,TEDDY,NNP,O
260, ,_SP,O
260,New,NNP,O
260,Order,NNP,O
260,Blue,NNP,O
260,Monday,NNP,O
260,',POS,O
260,88,CD,O
260,BB,NN,O
260,RADIO,NNP,O
261, ,_SP,O
261,Cody,NNP,B-ARTIST
261,simpson,NN,L-ARTIST
261, ,_SP,O
261,Angel,NNP,O
262,ruang,NNP,O
262,rindu,NNP,O
262,letto,NN,U-ARTIST
263,Young,NNP,O
263, ,_SP,O
263,Tulisa,NNP,U-ARTIST
264,you,PRP,O
264,remind,VBP,O
264,me,PRP,O
264,Usher,JJ,U-ARTIST
265,The,DT,B-ARTIST
265,Maccabees,NNPS,L-ARTIST
265,Pelican,NNP,O
266,Manic,NNP,B-ARTIST
266,Street,NNP,I-ARTIST
266,Preachers,NNPS,L-ARTIST
266,This,DT,O
266,Is,VBZ,O
266,The,DT,O
266,Day,NN,O
267,Gabriella,NNP,B-ARTIST
267,Cilmi,NNP,L-ARTIST
267,Warm,NNP,O
267,This,DT,O
267,Winter,NN,O
268,Deluxe,NNP,U-ARTIST
268,Ver,NNP,O
268,En,NNP,O
268,La,NNP,O
268,Oscuridad,NNP,O
268,Con,NNP,O
268,Miguel,NNP,O
268,Rivera,NNP,O
268,en,FW,O
269, ,_SP,O
269,Fun,NN,U-ARTIST
269,feat,NN,O
269,Janelle,NNP,O
269,Monae,NNP,O
269,We,PRP,O
269,Are,VBP,O
269,Young,NNP,O
269,BB,NNP,O
269,RADIO,NNP,O
269, ,_SP,O
269,In,IN,O
269,auf,NNP,O
269,954,CD,O
270, ,_SP,O
270,Alexander,NNP,B-ARTIST
270,Knappe,NNP,L-ARTIST
270,Weil,NNP,O
270,ich,NN,O
270,wieder,NN,O
270,zu,NN,O
270,Hause,NNP,O
270,bin,NN,O
270,BB,NNP,O
270,RADIO,NNP,O
270, ,_SP,O
270,In,IN,O
270,auf,NNP,O
270,1075,CD,O
271,Nada,NNP,O
271,pra,NNP,O
271,mim,NNP,O
271,Ana,NNP,B-ARTIST
271,Carolina,NNP,L-ARTIST
272,Tyga,NNP,U-ARTIST
272, ,_SP,O
272,Rack,NNP,O
272,City,NNP,O
273, ,_SP,B-ARTIST
273,The,DT,L-ARTIST
273,Black,NNP,O
273,Eyed,NNP,O
273,Peas,NNP,O
273,Just,RB,O
273,Ca,MD,O
273,n't,RB,O
273,Get,VB,O
273,Enough,JJ,O
273,BB,NN,O
273,RADIO,NN,O
273, ,_SP,O
273,In,IN,O
273,auf,NNP,O
273,1043,CD,O
274,Michael,NNP,O
274,Jackson,NNP,O
274, ,_SP,O
274,Billie,NNP,O
274,Jean,NNP,O
275,Linkin,NNP,B-ARTIST
275,Park,NNP,L-ARTIST
275, ,_SP,O
275,New,NNP,O
275,Divide,NNP,O
275,by,IN,O
276,Pulp,NNP,U-ARTIST
276,Common,NNP,O
276,People,NNS,O
277, ,_SP,O
277,Nature,NN,O
277,Feels,VBZ,O
277,Frank,NNP,B-ARTIST
277,Ocean,NNP,L-ARTIST
278,The,DT,O
278,4,CD,O
278,Skins,NNS,O
278, ,_SP,O
278,Thanks,NNS,O
278,For,IN,O
278,The,DT,O
278,Memories,NNS,O
279,Tom,NNP,B-ARTIST
279,Vek,NNP,L-ARTIST
279, ,_SP,O
279,Someone,NN,O
279,Loves,VBZ,O
279,You,PRP,O
280,Down,IN,O
280, ,_SP,O
280,Jason,NNP,B-ARTIST
280,Walker,NNP,L-ARTIST
281,Cee,NNP,B-ARTIST
281,Lo,NNP,L-ARTIST
281,Green,NNP,O
281,Bright,NNP,O
281,Lights,NNPS,O
281,Bigger,JJR,O
281,City,NN,O
282,She,PRP,O
282,'s,VBZ,O
282,got,VBN,O
282,a,DT,O
282,boyfriend,NN,O
282,now,RB,O
282,Boys,NNS,B-ARTIST
282,like,IN,I-ARTIST
282,girls,NNS,L-ARTIST
283,lauryn,NNP,B-ARTIST
283,hill,NNP,L-ARTIST
283,ex,NNP,O
283,factor,NN,O
284, ,_SP,O
284,Milow,NNP,U-ARTIST
284,You,PRP,O
284,Do,VBP,O
284,n't,RB,O
284,Know,VB,O
285,monica,NNP,U-ARTIST
285, ,_SP,O
285,for,IN,O
285,you,PRP,O
285,i,PRP,O
285,will,MD,O
286,Castle,NNP,O
286,of,IN,O
286,Glass,NNP,O
286,Linkin,NNP,B-ARTIST
286,park,NN,L-ARTIST
287,wide,RB,O
287,awake,JJ,O
287, ,_SP,O
287,katy,NNP,B-ARTIST
287,perry,NNP,L-ARTIST
288, ,_SP,O
288,Kris,NNP,U-ARTIST
288,feat,NN,O
288,Dante,NNP,O
288,Thomas,NNP,O
288,Diese,NNP,O
288,Tage,NNP,O
288,Radio,NNP,O
288,TEDDY,NNP,O
289,Jimmy,NNP,B-ARTIST
289,Eat,NNP,I-ARTIST
289,World,NNP,L-ARTIST
289, ,_SP,O
289,Drugs,NNS,O
289,Or,CC,O
289,Me,PRP,O
289,JEW,NNP,O
290, ,_SP,O
290,Inevitable,NNP,O
290, ,_SP,O
290,Shakira,NNP,U-ARTIST
291,the,DT,O
291,shape,NN,O
291, ,_SP,O
291,slipknot,RB,U-ARTIST
292,Down,RB,O
292,&,CC,O
292,Out,NNP,O
292, ,_SP,O
292,Kid,NNP,B-ARTIST
292,CuDi,NNP,L-ARTIST
293, ,_SP,O
293,Lasgo,NNP,U-ARTIST
293,Something,NN,O
293,BB,NNP,O
293,RADIO,NNP,O
293, ,_SP,O
293,In,IN,O
293,auf,NNP,O
293,1037,CD,O
294,Seringai,NNP,U-ARTIST
294, ,_SP,O
294,Skeptikal,NNP,O
295, ,_SP,O
295,Miss,NNP,B-ARTIST
295,May,NNP,I-ARTIST
295,I,PRP,L-ARTIST
295, ,_SP,O
295,Relentless,JJ,O
295,Chaos,NNP,O
296, ,_SP,O
296,Kris,NNP,U-ARTIST
296,feat,NN,O
296,Dante,NNP,O
296,Thomas,NNP,O
296,Diese,NNP,O
296,Tage,NNP,O
296,Radio,NNP,O
296,TEDDY,NNP,O
296, ,_SP,O
296,In,IN,O
296,auf,NNP,O
296,1029,CD,O
297,The,DT,O
297,Rolling,NNP,B-ARTIST
297,Stones,NNPS,L-ARTIST
297,Little,NNP,O
297,Red,NNP,O
297,Rooster,NNP,O
298,ma,NNP,O
298,souffrance,NN,O
298, ,_SP,O
298,Diam,NNP,B-ARTIST
298,'s,POS,L-ARTIST
299, ,_SP,O
299,Die,VB,B-ARTIST
299,Fantastischen,NNP,I-ARTIST
299,Vier,NNP,L-ARTIST
299,Sie,NNP,O
299,ist,NN,O
299,weg,NN,O
299,Radio,NNP,O
299,TEDDY,NNP,O
299, ,_SP,O
299,In,IN,O
299,auf,NNP,O
299,917,CD,O
300,Bruce,NNP,B-ARTIST
300,Springsteen,NNP,L-ARTIST
300,We,PRP,O
300,Take,VBP,O
300,Care,NNP,O
300,Of,IN,O
300,Our,PRP$,O
300,Own,JJ,O
301,Fences,NNPS,O
301,Phoenix,NNP,U-ARTIST
302,Adele,NNP,U-ARTIST
302, ,_SP,O
302,Hiding,VBG,O
302,My,PRP$,O
302,Heart,NN,O
303, ,_SP,O
303,Europe,NNP,U-ARTIST
303,The,DT,O
303,Final,NNP,O
303,Countdown,NNP,O
303,BB,NN,O
303,RADIO,NNP,O
303, ,_SP,O
303,In,IN,O
303,auf,NNP,O
303,1043,CD,O
304, ,_SP,O
304,Adele,NNP,U-ARTIST
304,Someone,NN,O
304,Like,IN,O
304,You,PRP,O
304,BB,NNP,O
304,RADIO,NNP,O
304, ,_SP,O
304,In,IN,O
304,auf,NNP,O
304,1072,CD,O
305, ,_SP,O
305,Tu,NNP,O
305,Cuerpo,NNP,O
305,Me,NNP,O
305,Llama,NNP,O
305,by,IN,O
305,Wisin,NNP,U-ARTIST
306,Swim,NNP,B-ARTIST
306,Deep,NNP,L-ARTIST
306,King,NNP,O
306,City,NNP,O
307,Atrium,NNP,U-ARTIST
307, ,_SP,O
307,Doctor,NNP,O
307,Jekyll,NNP,O
307,on,IN,O
308, ,_SP,O
308,Unfaithful,NNP,O
308,Rihanna,NNP,U-ARTIST
309,La,NNP,O
309,Candida,NNP,O
309, ,_SP,O
309,Alize,NNP,O
310,jealousy,NN,O
310,Paris,NNP,B-ARTIST
310,Hilton,NNP,L-ARTIST
311,Elbow,NNP,U-ARTIST
311,Leaders,NNPS,O
311,Of,IN,O
311,The,DT,O
311,Free,NNP,O
311,World,NN,O
312,I,PRP,O
312,wanna,VBP,O
312,be,VB,O
312, ,_SP,O
312,chris,NNP,B-ARTIST
312,brown,NNP,L-ARTIST
313,De,NNP,O
313,Onde,NNP,O
313,Vem,NNP,O
313,A,NNP,O
313,Calma,NNP,O
313,LOS,NNP,B-ARTIST
313,HERMANOS,NNP,L-ARTIST
314,Just,RB,O
314,the,DT,O
314,Way,NN,O
314,You,PRP,O
314,Are,VBP,O
314,Bruno,NNP,O
314,Mars,NNP,O
315,Little,JJ,O
315,by,IN,O
315,Little,NNP,O
315,by,IN,O
315,from,IN,O
316,Alan,NNP,B-ARTIST
316,Jackson,NNP,L-ARTIST
316,Jimmy,NNP,O
316,Buffett,NNP,O
316,It,PRP,O
316,'s,VBZ,O
316,5,CD,O
316,O'Clock,NNP,O
316,Somewhere,NNP,O
317,Extreme,NNP,O
317,Ways,NNPS,O
317,by,IN,O
317,Moby,NNP,U-ARTIST
317,on,IN,O
318,travis,NNP,B-ARTIST
318,porter,NN,L-ARTIST
